"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Frank Gore Jr.","BUF","RB","16599","weighted",NA,NA,NA,NA,NA,NA,85.54,NA,0.44,NA,0,NA,NA,NA,NA,NA,3.91,NA,29.98,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-13,2024,NA,NA,NA,NA
"LeQuint Allen","JAC","RB","17061","weighted",NA,NA,NA,NA,NA,NA,82,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-08-05,2025,NA,NA,NA,NA
"Dare Ogunbowale","HOU","RB","13148","weighted",NA,NA,NA,NA,NA,NA,47.9635372144436,29.1485699970544,0,0,0,0,NA,NA,NA,NA,8.09702284450995,3.11342456176392,72.2706116433309,37.1512698067485,0.257214443625645,0.425983472639214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA
"Deuce Vaughn","DAL","RB","16176","weighted",NA,NA,NA,NA,NA,NA,52.2946687211094,30.3490230485266,0.158767334360555,0.226274169979695,0,0,NA,NA,NA,NA,6.39374422187981,2.98399061660723,47.7570107858243,12.4804346879426,0.168690292758089,0.240416305603426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-11-02,2023,NA,NA,NA,NA
"Kenny McIntosh","SEA","RB","16170","weighted",NA,NA,NA,NA,NA,NA,67.1009244992296,4.41941738241592,0.173651771956857,0.247487373415292,0,0,NA,NA,NA,NA,5.81701078582434,3.30218866814118,42.9236055469954,24.1194123062731,0.193497688751926,0.275771644662754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-03,2023,"IR","Knee - ACL",2025,0
"Gary Brightwell","CIN","RB","15462","weighted",NA,NA,NA,NA,NA,NA,67.35,NA,0.38,NA,0,NA,NA,NA,NA,NA,4.83,NA,34.22,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA
"Trey Sermon","PIT","RB","15257","weighted",NA,NA,NA,NA,NA,NA,51.7793528505393,14.5663996924429,0.295808936825886,0.148492424049175,0,0,NA,NA,NA,NA,4.14696456086287,0.360624458405139,29.2039445300462,2.5597265478953,0.0843451463790447,0.120208152801713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Carlos Washington","ATL","RB","16864","weighted",NA,NA,NA,NA,NA,NA,54,NA,0,NA,0.4,NA,NA,NA,NA,NA,2.5,NA,16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-12-26,2023,"Q","Hamstring",2025,0
"Hunter Luepke","DAL","RB","16391","weighted",NA,NA,NA,NA,NA,NA,28.208282208589,19.8726743399325,0,0,0,0,NA,NA,NA,NA,5.82386503067485,4.14330381712748,43.6786707566462,36.7845479890482,0.0164621676891616,0.0287783234070843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-28,2023,NA,NA,NA,NA
"Darrynton Evans","BUF","RB","14808","weighted",NA,NA,NA,NA,NA,NA,24.6281355932203,25.123503935558,0.0942681047765794,0.134350288425444,0,0,NA,NA,NA,NA,1.92009244992296,2.73650324319194,15.2912788906009,21.7930309961694,0.104191063174114,0.148492424049175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,"IR","Hamstring",2025,0
"Jashaun Corbin","FA","RB","15729","weighted",NA,NA,NA,NA,NA,NA,40,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-08-20,2022,NA,NA,NA,NA
"Patrick Ricard","BAL","RB","13455","weighted",NA,NA,NA,NA,NA,NA,17.1419106317411,24.4305392899952,0.158767334360555,0.226274169979695,0,0,NA,NA,NA,NA,3.42591679506934,0.74953318805774,26.9774114021572,1.3930003589375,0.265269645608629,0.0494974746830583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-05-27,2017,"Q","Undisclosed",2025,0
"Alec Ingold","MIA","RB","14420","weighted",NA,NA,NA,NA,NA,NA,23.8517700453858,6.99055405224264,0.633600605143722,0.943773769546287,0.490015128593041,0.412091681608739,NA,NA,NA,NA,7.95868381240545,4.68895347488012,58.2052798789712,33.3705684893758,0.0389712556732224,0.0793104474474163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Rasheen Ali","BAL","RB","16746","weighted",NA,NA,NA,NA,NA,NA,16.1232665639445,22.6274169979695,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-16,2024,NA,NA,NA,NA
"DeeJay Dallas","ARI","RB","14815","weighted",NA,NA,NA,NA,NA,NA,30.3522650231125,0.502045814642449,0.0843451463790447,0.120208152801713,0.124036979969183,0.176776695296637,NA,NA,NA,NA,2.7884437596302,2.12132034355964,18.2950693374422,14.6724657096209,0.0942681047765794,0.134350288425444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Sione Vaki","DET","RB","16678","weighted",NA,NA,NA,NA,NA,NA,14.6117103235747,20.5060966544099,0,0,0,0,NA,NA,NA,NA,0.957318952234206,1.34350288425444,14.1078582434515,19.7989898732233,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-30,2024,NA,NA,NA,NA
"Kyle Juszczyk","SF","RB","11367","weighted",NA,NA,NA,NA,NA,NA,23.6114960629921,4.57143728705294,0.515095161998719,0.467170532420897,0.485362406622249,0.357181739791042,NA,NA,NA,NA,14.3915202907329,6.39403575943093,138.177819503331,75.8136822569362,0.840909222861715,0.790503283744787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991-04-23,2013,NA,NA,NA,NA
"Velus Jones","NO","RB","15767","weighted",NA,NA,NA,NA,NA,NA,20.89,NA,0.17,NA,0,NA,NA,NA,NA,NA,3.95,NA,27.41,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-11,2022,NA,NA,NA,NA
"Terrell Jennings","NE","RB","16957","weighted",NA,NA,NA,NA,NA,NA,15.0309399075501,7.17006276123159,0.0545762711864407,0.0777817459305202,0,0,NA,NA,NA,NA,1.89032357473035,2.69407683632075,14.3982126348228,20.5202387900336,0.0843451463790447,0.120208152801713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-01,2024,NA,NA,NA,NA
"Zonovan Knight","NYJ","RB","15727","weighted",NA,NA,NA,NA,NA,NA,20.11,NA,0.17,NA,0,NA,NA,NA,NA,NA,4.23,NA,30.62,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-04-11,2022,NA,NA,NA,NA
"C.J. Ham","MIN","RB","12923","weighted",NA,NA,NA,NA,NA,NA,9.87512588116818,9.52598797037602,0.791641490433031,1.08786053415613,0,0,NA,NA,NA,NA,5.20694864048338,4.75681786891358,32.9909365558912,28.8691226500051,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-07-22,2016,NA,NA,NA,NA
"Michael Burton","DEN","RB","12325","weighted",NA,NA,NA,NA,NA,NA,5.45720040281974,5.52864264666596,0.642799597180262,0.547793432047324,0,0,NA,NA,NA,NA,5.76938569989929,5.12343424382206,38.2729103726083,32.9467164816362,0.412286002014099,0.533424115948342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-02-01,2015,"Q","Hamstring",2025,0
"Reggie Gilliam","BUF","RB","15103","weighted",NA,NA,NA,NA,NA,NA,6.0462249614792,8.48528137423857,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Avery Williams","PHI","RB","15454","weighted",NA,NA,NA,NA,NA,NA,11.98,NA,0,NA,0.5,NA,NA,NA,NA,NA,3.69,NA,25.68,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-07-15,2021,NA,NA,NA,NA
"Tyler Badie","DEN","RB","15718","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-07,2022,NA,NA,NA,NA
"Trayveon Williams","CLE","RB","14076","weighted",NA,NA,NA,NA,NA,NA,10.23,NA,0,NA,0,NA,NA,NA,NA,NA,1.93,NA,14.01,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Dylan Laube","LVR","RB","16613","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-12-14,2024,NA,NA,NA,NA
"Andrew Beck","NYJ","RB","14319","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.352696456086287,0.494974746830583,6.55007704160247,9.19238815542512,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Justin Jefferson","MIN","WR","14836","weighted",NA,NA,NA,NA,NA,NA,2.09197814680586,3.59394950874984,0,0,0.373116243847028,0.311394477377182,NA,NA,NA,NA,105.782930708065,8.01565046727545,1512.1143279061,136.916817235292,10.0808405906853,1.83652904113388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,"Q","Hamstring",2025,0
"Ja'Marr Chase","CIN","WR","15281","weighted",NA,NA,NA,NA,NA,NA,13.5157468761833,9.24638479091367,0,0,0.373116243847028,0.311394477377182,NA,NA,NA,NA,120.587572889057,7.2315584156854,1589.33574403635,84.7411413831587,13.1188262021961,2.14385953609847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Puka Nacua","LAR","WR","16211","weighted",NA,NA,NA,NA,NA,NA,61.4765462892844,16.6782195997637,0.532000661942685,0.447090496936731,0.373116243847028,0.311394477377182,NA,NA,NA,NA,109.72706550549,9.04304760211016,1417.3061567588,119.649266534162,7.03052631578947,1.12089445888892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-29,2023,NA,NA,NA,NA
"CeeDee Lamb","DAL","WR","14832","weighted",NA,NA,NA,NA,NA,NA,54.5712703521393,29.6239204743205,0.288256815600151,0.42056266574495,1.08374668686104,0.0933899166813356,NA,NA,NA,NA,113.247603180613,7.26277617795068,1407.81869746308,95.7600631056562,8.79057175312382,1.45369811959826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Malik Nabers","NYG","WR","16615","weighted",NA,NA,NA,NA,NA,NA,12.7190079515335,12.695038293206,0,0,0.373116243847028,0.311394477377182,NA,NA,NA,NA,109.255335100341,8.92498513892656,1339.65514577811,128.834221649933,9.08139341158652,2.79511130612948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-07-28,2024,"Q","Toe",2025,0
"Drake London","ATL","WR","15751","weighted",NA,NA,NA,NA,NA,NA,1.27534483691242,4.09709597823505,0,0,0.373116243847028,0.311394477377182,NA,NA,NA,NA,98.1272093903824,5.81399110073997,1270.95547141234,111.048142560643,8.58666414237031,2.05312600503486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-24,2022,NA,NA,NA,NA
"Amon-Ra St. Brown","DET","WR","15287","weighted",NA,NA,NA,NA,NA,NA,14.3397671336615,10.8129927605494,0.00329961594634067,0.0064391713324575,0.928634986747444,0.0619457841999954,NA,NA,NA,NA,113.463953048088,6.4779738395971,1312.42112078758,82.301376995927,9.28071942446043,1.45554873869731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Brian Thomas Jr.","JAC","WR","16618","weighted",NA,NA,NA,NA,NA,NA,30.7506105641802,16.1865255541908,0,0,0.373116243847028,0.311394477377182,NA,NA,NA,NA,92.0779931843999,6.35563123881526,1318.75372964786,103.966964796521,9.69915940931465,2.36211829612563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-08,2024,NA,NA,NA,NA
"A.J. Brown","PHI","WR","14104","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.01238167360848,0.0352260295704588,NA,NA,NA,NA,86.2246800454373,6.26324954495953,1274.07615297236,92.8851317584912,8.72424839076107,1.21918599078111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"Q","Hamstring",2025,0
"Nico Collins","HOU","WR","15290","weighted",NA,NA,NA,NA,NA,NA,2.26559203764808,2.50299626259099,0.0366149185914426,0.0677002049799125,0.357582355168497,0.310128010347687,NA,NA,NA,NA,91.855494131011,5.03447602257009,1327.2622870125,60.4989226421593,9.74167360848164,1.87922493550684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Ladd McConkey","LAC","WR","16627","weighted",NA,NA,NA,NA,NA,NA,1.30599880997458,2.3767746383854,0,0,0.388650132525559,0.313193298026728,NA,NA,NA,NA,90.9509352517986,5.2672229196541,1239.32903445665,81.4716900075709,8.01535024611889,1.39984365895068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"Tyreek Hill","MIA","WR","12801","weighted",NA,NA,NA,NA,NA,NA,40.446632904203,8.55301064629636,0.0339916962268653,0.0626011724222471,0.51269405528209,0.270422577452539,NA,NA,NA,NA,94.5688072699735,4.90914013459536,1202.23900037864,67.2001962484732,7.86361984096933,0.677568842192036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-03-01,2016,"Q","Oblique",2025,0
"Davante Adams","LAR","WR","11675","weighted",NA,NA,NA,NA,NA,NA,2.7461188943582,5.07751537349344,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,86.5386141613025,6.83269362377181,1108.4988262022,120.143538297307,8.55401741764483,1.31347807386411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-12-24,2014,NA,NA,NA,NA
"Jaxon Smith-Njigba","SEA","WR","16185","weighted",NA,NA,NA,NA,NA,NA,22.7218241196516,16.3577415872767,0,0,0.373116243847028,0.311394477377182,NA,NA,NA,NA,96.9986595986369,9.26329390039333,1144.39862173419,94.6914446531557,7.1497614539947,1.13429939726454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-14,2023,NA,NA,NA,NA
"Jerry Jeudy","CLE","WR","14833","weighted",NA,NA,NA,NA,NA,NA,3.97414399307622,6.15928105530647,0,0,0.428947368421053,0.285686558062976,NA,NA,NA,NA,82.5751987883377,8.25103375945756,1123.41133661492,108.123891658954,4.58366527830367,1.05289160518667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Terry McLaurin","WAS","WR","14109","weighted",NA,NA,NA,NA,NA,NA,5.19735895494131,5.1071054282655,0,0,0.816972737599394,0.185562013871531,NA,NA,NA,NA,80.9649753881106,8.12117336868169,1102.87900795153,83.6372564463718,8.56554335478985,1.79966406490037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Tee Higgins","CIN","WR","14835","weighted",NA,NA,NA,NA,NA,NA,0.54922377887164,1.01550307469869,0,0,0.900719424460432,0.0926231605514874,NA,NA,NA,NA,85.6175539568345,8.11877820383133,1125.42776978417,122.264252432625,9.2298674744415,1.22520219187058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Travis Hunter","JAC","WR","17074","weighted",NA,NA,NA,NA,NA,NA,27.4017351382052,29.1208348721472,0.212371937036837,0.342850093803378,1.10569228827464,0.43701716656465,NA,NA,NA,NA,68.2728814842863,14.0865867435175,907.482832260508,210.100859940952,5.45993941688754,1.61785478262838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-05-18,2025,"Q","Upper Body",2025,0
"D.J. Moore","CHI","WR","13635","weighted",NA,NA,NA,NA,NA,NA,55.3755457213177,8.82199601423139,0.130196289457843,0.189031671227405,1.15195948504354,0.18888233098671,NA,NA,NA,NA,89.2155092767891,6.99044238303712,1044.96486936766,87.9168399675349,6.52255206361227,1.01389046912301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-04-14,2018,NA,NA,NA,NA
"Tetairoa McMillan","CAR","WR","17071","weighted",NA,NA,NA,NA,NA,NA,8.81051549737654,8.62739741670906,0,0,1.14916698220371,0.436474167996646,NA,NA,NA,NA,74.6942370314275,10.34428650581,982.748254449072,125.808688644365,6.30718667171526,1.16991271381674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-05,2025,"Q","Hamstring",2025,0
"Courtland Sutton","DEN","WR","13630","weighted",NA,NA,NA,NA,NA,NA,1.12241575160924,1.64781187829239,0,0,0.984466111321469,0.0129688790775654,NA,NA,NA,NA,79.387020068156,7.01657598982055,1056.9941158652,87.1430551010757,7.95891707686482,0.999263100364724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-10-10,2018,NA,NA,NA,NA
"Marvin Harrison Jr.","ARI","WR","16614","weighted",NA,NA,NA,NA,NA,NA,2.9403364526424,5.43856000826954,0,0,0.972084437712987,0.0311299722271118,NA,NA,NA,NA,80.1598031048845,7.56815413382091,1108.62240817872,71.8663773764284,8.12446043165468,1.5076014969168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-11,2024,NA,NA,NA,NA
"Brandon Aiyuk","SF","WR","14840","weighted",NA,NA,NA,NA,NA,NA,9.30193108670958,6.37518271371602,0.0217417644831503,0.0403753639964846,0.552991291177584,0.277665748947768,NA,NA,NA,NA,46.7863157894737,14.8528877176859,697.178303672851,208.169441860492,4.06259750094661,1.73973861578309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,"O","Knee - ACL + MCL",2025,0
"DK Metcalf","PIT","WR","14102","weighted",NA,NA,NA,NA,NA,NA,1.29864228917618,2.05509888045201,0,0,1.55551874290042,0.287285778481813,NA,NA,NA,NA,76.6184929950776,3.72074981136325,1136.52202953427,35.3341092458356,7.5144112078758,0.745856983963816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Calvin Ridley","TEN","WR","13629","weighted",NA,NA,NA,NA,NA,NA,35.3286349867474,15.1415417282653,0.267236436414778,0.371143683164921,0.928634986747444,0.0619457841999954,NA,NA,NA,NA,72.5686179477471,5.15924868793092,1068.52355168497,75.1244663788317,6.39148807269974,1.42254378539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-20,2018,"Q","General Soreness",2025,0
"Garrett Wilson","NYJ","WR","15753","weighted",NA,NA,NA,NA,NA,NA,11.2983860280197,13.7867431305651,0,0,1.58343430518743,0.29890216635635,NA,NA,NA,NA,93.3201590306702,6.65055659137633,1091.96193108671,55.6737708957728,6.61829609996214,1.48543254383849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-07-22,2022,NA,NA,NA,NA
"DeVonta Smith","PHI","WR","15282","weighted",NA,NA,NA,NA,NA,NA,1.46113485151728,1.76204921114303,0,0,0.497160166603559,0.269924551452491,NA,NA,NA,NA,81.9398031048845,4.81756163899925,1015.48182506626,79.9827831697707,7.36563422945854,1.26781107160036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"Q","Groin",2025,0
"Mike Evans","TB","WR","11671","weighted",NA,NA,NA,NA,NA,NA,0.915372964786066,1.69250512449781,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,78.2950473305566,4.61687182168352,1067.56389246498,43.0610838717584,10.2157743279061,1.14061087926681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-08-21,2014,NA,NA,NA,NA
"Jameson Williams","DET","WR","15756","weighted",NA,NA,NA,NA,NA,NA,66.7751841158652,27.5853271518926,1.20420351472413,0.890973471598607,0.357582355168497,0.310128010347687,NA,NA,NA,NA,61.8581143506248,4.9446670178744,990.997614539947,87.01510084222,6.33334343051874,0.879673999401492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-26,2022,NA,NA,NA,NA
"Chris Olave","NO","WR","15754","weighted",NA,NA,NA,NA,NA,NA,3.4471790988262,3.46866394895882,0,0,1.0809541840212,0.513137944136651,NA,NA,NA,NA,77.949670579326,6.59598164770976,981.005285876562,86.260221060631,5.25750094661113,1.6334778456168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-27,2022,NA,NA,NA,NA
"Chris Godwin","TB","WR","13163","weighted",NA,NA,NA,NA,NA,NA,9.53312665656948,8.202404558538,0.0940877373289339,0.206880493849547,0.373116243847028,0.311394477377182,NA,NA,NA,NA,70.3246043165468,11.881197918496,825.748072699735,159.997079984638,5.4204240817872,1.16702557362449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-02-27,2017,"O","Ankle",2025,0
"Matthew Golden","GB","WR","17075","weighted",NA,NA,NA,NA,NA,NA,16.7735706171905,13.2482548541971,0,0,1.10569228827464,0.43701716656465,NA,NA,NA,NA,63.0604468004544,9.44455051126246,894.687996970844,144.405781745117,6.30296857251041,0.98160422171426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-08-01,2025,NA,NA,NA,NA
"Zay Flowers","BAL","WR","16190","weighted",NA,NA,NA,NA,NA,NA,52.6175331313896,12.0417314218107,0.131818813854068,0.206326616676253,0.497160166603559,0.269924551452491,NA,NA,NA,NA,78.1926467247255,6.55908500746052,1055.3531465354,60.6432365412311,6.35530480878455,0.750315877707771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-11,2023,NA,NA,NA,NA
