"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Xavier Legette","CAR","WR","16639","weighted",NA,NA,NA,NA,NA,NA,5.79413919413919,6.97604914608009,0,0,0.2,0,NA,NA,NA,NA,39.8854212454212,2.98879061684897,434.320146520147,51.549862268858,2.83230769230769,0.345225998359756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-01-29,"Q","Neck",2026,0
"Jack Bech","LVR","WR","17078","weighted",NA,NA,NA,NA,NA,NA,0.95970695970696,1.40382657928358,0,0,0,0,NA,NA,NA,NA,33.8295970695971,7.98347393460415,385.536263736264,93.0054726750472,1.52161172161172,1.27217650693849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-12-18,NA,NA,NA,NA
"Pat Bryant","DEN","WR","17082","weighted",NA,NA,NA,NA,NA,NA,0.95970695970696,1.40382657928358,0,0,0,0,NA,NA,NA,NA,32.738021978022,4.59014151388144,402.657142857143,68.8324036257269,2.07406593406593,0.687158210217336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-12-10,NA,NA,NA,NA
"Ted Hurst","TB","WR","17520","weighted",NA,NA,NA,NA,NA,NA,8.085,5.01579290523675,0,0,0.5085,0.501579290523675,NA,NA,NA,NA,24.839,9.65866349725278,313.599,167.768412326949,1.69,1.52789221601118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-07-02,NA,NA,NA,NA
"Ryan Flournoy","DAL","WR","16778","weighted",NA,NA,NA,NA,NA,NA,11.0811594202899,11.6405375882321,0,0,0,0,NA,NA,NA,NA,36.5648309178744,2.8796105403068,426.414492753623,47.6737297694479,3.71371980676328,0.599574909234954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1999-10-27,NA,NA,NA,NA
"Mack Hollins","NE","WR","13289","weighted",NA,NA,NA,NA,NA,NA,2.3743961352657,2.52720961545126,0,0,0,0,NA,NA,NA,NA,22.7370048309179,11.9298461033654,291.308212560386,172.757061324459,1.0631884057971,0.11401297501064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-09-16,NA,NA,NA,NA
"Andrei Iosivas","CIN","WR","16207","weighted",NA,NA,NA,NA,NA,NA,7.79695728496197,5.1923707672652,0,0,0,0,NA,NA,NA,NA,32.9967817437098,4.78879347640139,419.883557636044,65.7752585455607,2.88519602106495,0.263979222400306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-10-15,NA,NA,NA,NA
"Josh Palmer","BUF","WR","15319","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,23.3732414793329,8.95844548839819,300.234952864394,127.066736606936,1.24945612762872,0.499941379258095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-09-22,NA,NA,NA,NA
"Demarcus Robinson","SF","WR","12785","weighted",NA,NA,NA,NA,NA,NA,5.97466467958271,1.41421356237309,0,0,0,0,NA,NA,NA,NA,26.3469448584203,8.20243866176395,367.919523099851,135.057395206631,1.97660208643815,1.48492424049175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-09-21,NA,NA,NA,NA
"Chimere Dike","TEN","WR","17171","weighted",NA,NA,NA,NA,NA,NA,20.9467524868344,19.5457727279275,0.192510239906378,0.440989337712457,0.504973668812171,0.350379074113464,NA,NA,NA,NA,29.9496196606202,18.7741258811705,290.533645406671,177.576094949429,2.75617320070217,2.0657773730184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2001-12-14,NA,NA,NA,NA
"Dontayvion Wicks","PHI","WR","16195","weighted",NA,NA,NA,NA,NA,NA,1.61050061050061,2.34531663675825,0,0,0,0,NA,NA,NA,NA,28.0095238095238,4.88301718361523,336.115750915751,83.2093102829911,1.76263736263736,1.23570221284885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-06-16,NA,NA,NA,NA
"Jahdae Walker","CHI","WR","17353","weighted",NA,NA,NA,NA,NA,NA,2.29333333333333,4.02765002675116,0,0,0,0,NA,NA,NA,NA,14.9802857142857,14.0454579534179,194.40380952381,192.491389154412,2.34161904761905,2.27541650624307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-07-05,NA,NA,NA,NA
"Cedric Tillman","CLE","WR","16191","weighted",NA,NA,NA,NA,NA,NA,8.25931445603577,13.4350288425444,0,0,0,0,NA,NA,NA,NA,25.4950819672131,10.8894444302728,315.096870342772,144.956890143242,2.4892697466468,2.1920310216783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-04-19,NA,NA,NA,NA
"Olamide Zaccheaus","ATL","WR","14592","weighted",NA,NA,NA,NA,NA,NA,10.0505197002659,8.05989488377185,0,0,0,0,NA,NA,NA,NA,28.1681653372009,13.3993369757175,283.899202320522,134.970437848795,1.72632342277012,1.00367377264017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-07-23,NA,NA,NA,NA
"Xavier Hutchinson","HOU","WR","16201","weighted",NA,NA,NA,NA,NA,NA,11.8339376359681,9.15234941912651,0,0,0,0,NA,NA,NA,NA,24.2158810732415,10.0463954555831,288.610587382161,110.570618628437,1.96345177664975,0.813870685473551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-06-01,NA,NA,NA,NA
"Treylon Burks","WAS","WR","15752","weighted",NA,NA,NA,NA,NA,NA,0.94975845410628,1.0108838461805,0,0,0.2,3.40348911171934e-17,NA,NA,NA,NA,16.5991304347826,9.72469816706596,228.2,140.179226904359,1.15990338164251,0.747190305008916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-23,NA,NA,NA,NA
"Dyami Brown","WAS","WR","15292","weighted",NA,NA,NA,NA,NA,NA,6.17342995169082,6.57074500017327,0,0,0,0,NA,NA,NA,NA,23.4413526570048,10.8798746718702,291.724637681159,166.614886572985,1.68599033816425,1.49331223907601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-11-01,NA,NA,NA,NA
"Marvin Mims","DEN","WR","16189","weighted",NA,NA,NA,NA,NA,NA,59.4557926829268,20.5060966544099,0.398780487804878,0.565685424949238,0,0,NA,NA,NA,NA,31.7762195121951,11.0308657865101,326.333841463415,77.0746391493337,1.40182926829268,0.848528137423857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-03-19,NA,NA,NA,NA
"Luke McCaffrey","WAS","WR","16635","weighted",NA,NA,NA,NA,NA,NA,0.983,1.00315858104735,0,0,0.14745,0.150473787157102,NA,NA,NA,NA,20.372,3.06118458287344,291.645,88.9093236014437,2.3263,1.55026446932791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-04-02,NA,NA,NA,NA
"Nick Westbrook-Ikhine","IND","WR","15109","weighted",NA,NA,NA,NA,NA,NA,0.94975845410628,1.0108838461805,0,0,0,0,NA,NA,NA,NA,19.6604830917874,9.3974015519715,239.753623188406,155.096844686924,1.36811594202899,1.1401297501064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-03-21,NA,NA,NA,NA
"KaVontae Turpin","DAL","WR","15981","weighted",NA,NA,NA,NA,NA,NA,93.6492753623188,7.83328149164251,0,0,0.4,6.80697822343867e-17,NA,NA,NA,NA,20.8735265700483,2.55400097850092,296.309178743961,63.2382048644722,1.71565217391304,0.51305838754788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1996-08-02,NA,NA,NA,NA
"Jaylin Noel","HOU","WR","17080","weighted",NA,NA,NA,NA,NA,NA,9.2048309178744,11.2789371429326,0,0,0,0,NA,NA,NA,NA,24.7347826086956,7.6958758132182,283.032850241546,94.0242885585675,1.89227053140097,1.26572732167584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-09-04,"O","Finger",2026,0
"Demario Douglas","NE","WR","16342","weighted",NA,NA,NA,NA,NA,NA,10.4666666666667,10.6990178485154,0,0,0,0,NA,NA,NA,NA,21.3959420289855,1.51749479607384,278.224154589372,40.3510497582201,1.63381642512077,0.590752137860549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-12-08,NA,NA,NA,NA
"Kendrick Bourne","ARI","WR","13418","weighted",NA,NA,NA,NA,NA,NA,1.42463768115942,1.51632576927076,0.142463768115942,0.151632576927076,0,0,NA,NA,NA,NA,23.0631884057971,0.11401297501064,284.12077294686,37.823915497319,1.05024154589372,1.0108838461805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-08-04,NA,NA,NA,NA
"Kalif Raymond","CHI","WR","13066","weighted",NA,NA,NA,NA,NA,NA,13.6376811594203,13.7985763039265,0,0,0,0,NA,NA,NA,NA,21.7673429951691,4.05897289444188,240.709178743961,58.7866194171564,1.20821256038647,0.777298931547827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-08-08,NA,NA,NA,NA
"Elijah Sarratt","BAL","WR","17505","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.5788109756098,13.3643181644257,151.439024390244,203.646752981726,1.0030487804878,1.4142135623731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-05-28,NA,NA,NA,NA
"Jaylin Lane","WAS","WR","17184","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,15.1240853658537,11.1722871427475,176.8125,144.956890143242,1.0030487804878,1.4142135623731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-05-01,NA,NA,NA,NA
"Isaiah Bond","CLE","WR","17076","weighted",NA,NA,NA,NA,NA,NA,15.2115942028985,14.1780513086532,0,0,0,0,NA,NA,NA,NA,14.9701449275362,4.56076464647434,216.902415458937,75.2333638107652,0.684057971014493,0.5700648750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2004-03-15,NA,NA,NA,NA
"Devontez Walker","BAL","WR","16621","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,13.6915942028985,4.09091382053624,208.075362318841,61.5693834127565,2.09285024154589,1.12599951839616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-06-19,NA,NA,NA,NA
"Savion Williams","GB","WR","17096","weighted",NA,NA,NA,NA,NA,NA,23.1545893719807,23.8919885605694,0,0,0.2,3.40348911171934e-17,NA,NA,NA,NA,16.9389371980676,5.95284587558573,191.442512077295,66.7876045462835,1.38106280193237,0.527856177068405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2001-11-22,NA,NA,NA,NA
"Roman Wilson","PIT","WR","16629","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.1,0,NA,NA,NA,NA,9.17082152974504,14.0007142674936,117.645892351275,179.605122421383,0.602124645892351,0.919238815542512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-06-19,NA,NA,NA,NA
"Xavier Smith","LAR","WR","16428","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.13125,8.69741340859454,144.193597560976,142.128463018496,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1997-09-21,NA,NA,NA,NA
"Dont'e Thornton","LVR","WR","17087","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,14.1971014492754,3.54451282716329,180.75845410628,45.2147955366149,0.684057971014493,0.5700648750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-11-30,NA,NA,NA,NA
"Tyrell Shavers","BUF","WR","16451","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,7.68871951219512,5.23259018078045,130.260670731707,111.015764646288,0.697865853658536,0.989949493661166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-08-18,"O","Knee - ACL",2026,0
"Skyler Bell","BUF","WR","17508","weighted",NA,NA,NA,NA,NA,NA,-0.9,0,0,0,0,0,NA,NA,NA,NA,11.0121951219512,5.65685424949238,124.246951219512,114.551298552221,0.501524390243902,0.707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-07-05,NA,NA,NA,NA
"Cyrus Allen","KC","WR","17518","weighted",NA,NA,NA,NA,NA,NA,8.00608519269777,1.99948614500279,0,0,0,0,NA,NA,NA,NA,9.78610547667343,7.59020723795774,115.239350912779,99.3939107727862,0.333671399594321,0.577498568248001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-02-11,"Q","Lower Leg",2026,0
"Jordan Whittington","LAR","WR","16633","weighted",NA,NA,NA,NA,NA,NA,5.39420289855072,6.07884729436063,0,0,0,0,NA,NA,NA,NA,16.1114975845411,1.01434561060089,182.863768115942,9.14981689755142,0.684057971014493,0.5700648750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-10-01,NA,NA,NA,NA
"Tez Johnson","TB","WR","17079","weighted",NA,NA,NA,NA,NA,NA,15.5256038647343,14.5446288138992,0,0,0,0,NA,NA,NA,NA,12.4513043478261,5.05354819772534,133.726570048309,52.804843135474,1.53710144927536,0.96911028759044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-05-18,"Q","Groin",2026,0
"Isaiah Williams","NYJ","WR","16630","weighted",NA,NA,NA,NA,NA,NA,16.4893292682927,4.94974746830583,0,0,0,0,NA,NA,NA,NA,12.7233231707317,12.3743686707646,108.77743902439,103.237590053236,0.299085365853659,0.424264068711928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-01-29,NA,NA,NA,NA
"Jalen Royals","KC","WR","17086","weighted",NA,NA,NA,NA,NA,NA,2.3743961352657,2.52720961545126,0,0,0,0,NA,NA,NA,NA,12.235845410628,4.39708228501589,122.732367149758,51.4952177938568,0.684057971014493,0.5700648750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-02-18,NA,NA,NA,NA
"Konata Mumpfield","LAR","WR","17254","weighted",NA,NA,NA,NA,NA,NA,0.47487922705314,0.505441923090252,0,0,0,0,NA,NA,NA,NA,10.8830917874396,4.10710717784207,118.719806763285,67.0199473203093,0.684057971014493,0.5700648750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-10-24,NA,NA,NA,NA
"Kyle Williams","NE","WR","17134","weighted",NA,NA,NA,NA,NA,NA,10.3855182926829,16.4755880016466,0,0,0,0,NA,NA,NA,NA,7.09664634146341,1.5556349186104,127.388719512195,51.618795026618,1.69786585365854,0.989949493661166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-11-13,NA,NA,NA,NA
"Zavion Thomas","CHI","WR","17521","weighted",NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,10.1057926829268,2.68700576850888,110.63262195122,61.5182899632296,0.501524390243902,0.707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-02-14,NA,NA,NA,NA
"Greg Dortch","DET","WR","14108","weighted",NA,NA,NA,NA,NA,NA,10.7884057971014,12.1576945887213,0.189565217391304,0.34203892503192,0,0,NA,NA,NA,NA,10.2225120772947,6.87983985216401,92.8618357487923,56.0116632509993,0.379130434782609,0.68407785006384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1998-05-29,NA,NA,NA,NA
"KeAndre Lambert-Smith","LAC","WR","17205","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,8.86830917874396,4.10046343069022,99.9033816425121,52.0714421973929,0.747246376811594,0.45605190004256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2001-10-16,NA,NA,NA,NA
"Ben Skowronek","PIT","WR","15491","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.44557926829268,2.05060966544099,86.3917682926829,50.2045814642449,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1997-06-27,NA,NA,NA,NA
"Mitchell Tinsley","CIN","WR","16403","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,6.82908212560386,1.37099737725191,90.6917874396135,12.4423508716922,0.697004830917874,0.656941296403322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-09-15,NA,NA,NA,NA
"Jimmy Horn","CAR","WR","17234","weighted",NA,NA,NA,NA,NA,NA,33.5106707317073,4.94974746830583,0,0,0,0,NA,NA,NA,NA,9.64192073170732,3.7476659402887,88.4649390243902,16.2634559672906,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-09-12,NA,NA,NA,NA
"Bo Melton","GB","WR","15785","weighted",NA,NA,NA,NA,NA,NA,33.9756097560976,11.3137084989848,0,0,0.5,0,NA,NA,NA,NA,6.43948170731707,4.87903679018718,64.4192073170732,37.476659402887,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-05-18,NA,NA,NA,NA
"Tai Felton","MIN","WR","17097","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,7.23158640226629,0.353553390593274,74.5679886685552,20.5060966544099,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-03-15,NA,NA,NA,NA
"Mason Tipton","NO","WR","16858","weighted",NA,NA,NA,NA,NA,NA,3.70538243626062,5.65685424949238,0,0,0,0,NA,NA,NA,NA,7.50949008498584,0.777817459305202,76.2733711048159,14.8492424049175,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-09-27,"O","Leg",2026,0
"Derius Davis","LAC","WR","16299","weighted",NA,NA,NA,NA,NA,NA,3.82195121951219,10.1823376490863,0,0,0,0,NA,NA,NA,NA,4.09664634146341,1.5556349186104,44.9786585365854,9.89949493661167,0.598170731707317,0.848528137423857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-09-11,NA,NA,NA,NA
"Devin Duvernay","ARI","WR","14847","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.138951841359773,0.212132034355964,0.463172804532578,0.707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-09-12,NA,NA,NA,NA
"Trey McBride","ARI","TE","15794","weighted",NA,NA,NA,NA,NA,NA,0.499122293739029,0.346746891889613,0.249561146869514,0.173373445944807,0.0607372732592159,0.054619853863437,NA,NA,NA,NA,112.334874195436,7.98814981530933,1102.59274429491,88.3950041795085,7.47208894090111,1.77446931830365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-11-22,NA,NA,NA,NA
"Brock Bowers","LVR","TE","16641","weighted",NA,NA,NA,NA,NA,NA,10.3393797542422,3.81694031600793,0,0,0.0607372732592159,0.054619853863437,NA,NA,NA,NA,95.6279110590989,7.39309069221763,1015.72732592159,67.0745983335019,7.44259801053247,1.07561963746001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-12-13,NA,NA,NA,NA
"Colston Loveland","CHI","TE","17104","weighted",NA,NA,NA,NA,NA,NA,-0.998244587478057,0.693493783779226,0,0,0.0607372732592159,0.054619853863437,NA,NA,NA,NA,73.9991808074898,6.30353637916745,887.487419543593,68.6792499239116,6.21123464014043,1.0912425066715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2004-04-09,NA,NA,NA,NA
"Harold Fannin","CLE","TE","17103","weighted",NA,NA,NA,NA,NA,NA,15.3393797542422,3.81694031600793,0.785571809375203,0.436681385082221,0.904944411936805,0.0544285300869856,NA,NA,NA,NA,76.7204212990053,10.2056885964705,791.145114101814,112.35418370807,5.58414277355178,1.79951494070751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2004-07-20,NA,NA,NA,NA
"Kyle Pitts","ATL","TE","15329","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.030368636629608,0.0273099269317185,NA,NA,NA,NA,76.3043300175541,4.70308269259117,848.746635459333,56.905099539547,4.83581041544763,1.61526273291626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-10-06,NA,NA,NA,NA
"Tyler Warren","IND","TE","17102","weighted",NA,NA,NA,NA,NA,NA,10.0046811000585,2.77186940321934,0.298459137897406,0.293077149681825,0.0911059098888239,0.0819297807951555,NA,NA,NA,NA,78.5067875950848,6.85893457006086,826.868929198362,67.2560070905502,5.14564072557051,0.933478765928034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-05-24,NA,NA,NA,NA
"Sam LaPorta","DET","TE","16214","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0607372732592159,0.054619853863437,NA,NA,NA,NA,66.693036863663,8.0276046462311,764.487419543593,89.7680468339608,5.58572264482153,0.550965321440632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-01-12,NA,NA,NA,NA
"Isaiah Likely","NYG","TE","15798","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.45547103569339,0.385416981524811,NA,NA,NA,NA,62.8218841427735,6.86342410758388,748.844938560562,103.035844387723,4.99005266237566,1.41645489282745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-04-18,NA,NA,NA,NA
"Juwan Johnson","NO","TE","14861","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.65348156816852,0.245265351879425,NA,NA,NA,NA,66.206319485079,4.42351039516079,748.670567583382,93.161655754784,3.45354008191925,1.03828709679163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1996-09-13,NA,NA,NA,NA
