"Row","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","return_yds","return_yds_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"262","Khalil Shakir","BUF","WR","15761","robust",NA,NA,NA,NA,NA,NA,1.05625,0.0555975,5.20833333333333,2.84165,0,0,0.4,0.14826,0,NA,0,NA,75.9,7.85778,845.625,73.75935,4.95,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-03,2022,"Q","Ankle",2025,0
"263","Jauan Jennings","SF","WR","14860","robust",NA,NA,NA,NA,NA,NA,0.675,0.66717,7.7875,11.453085,0.065,0.07413,0.4,0.14826,0,NA,0,NA,71.75,5.9304,923.7,70.4235,5.5,0.37065,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,"Q","Calf",2025,0
"264","Stefon Diggs","NE","WR","12186","robust",NA,NA,NA,NA,NA,NA,1.46,0.459606,7.45714285714286,3.7065,0.3125,0.407715,0.375,0.0926625,0,NA,0,NA,75.525,6.89409,849.375,99.3342,5.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-11-29,2015,"Q","Knee - ACL",2025,0
"265","Josh Downs","IND","WR","16187","robust",NA,NA,NA,NA,NA,NA,0.825,0.1297275,8.76666666666667,5.13968,0,0,0.375,0.0926625,0,NA,0,NA,67,4.22541,786.525,47.4432,4.6,0.88956,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-12,2023,NA,NA,NA,NA
"266","Xavier Worthy","KC","WR","16620","robust",NA,NA,NA,NA,NA,NA,17.1148459456749,NA,102.5,20.9682,1.86906388087615,0.51891,0.375,0.0926625,0,NA,0,NA,71.5,4.4478,851.625,50.03775,7.525,0.81543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-27,2024,NA,NA,NA,NA
"267","Jakobi Meyers","LVR","WR","14127","robust",NA,NA,NA,NA,NA,NA,1.84,0.59304,13.6821428571429,7.48713,0.0583333333333333,0,0.375,0.0926625,0,NA,0,NA,81.1,1.77912,952.25,40.4749799999999,5.5,0.59304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"268","Jack Bech","LVR","WR","17078","robust",NA,NA,NA,NA,NA,NA,1.25,0.185325,7.89166666666667,3.7065,0,0,0.933333333333333,0,0,NA,0,NA,45.95,11.8608,576.95,160.1208,3,0.0741300000000001,190,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-18,2025,NA,NA,NA,NA
"269","Emeka Egbuka","TB","WR","17081","robust",NA,NA,NA,NA,NA,NA,2.44,0.504084,13.825,12.37971,0,0,1.175,0.0741299999999999,0,NA,0,NA,53.025,4.00302,673.8,57.74727,4.5,0.7413,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-14,2025,NA,NA,NA,NA
"270","Jayden Reed","GB","WR","16184","robust",NA,NA,NA,NA,NA,NA,14.222141001097,NA,117.042857142857,21.4977,0.929761023836957,0,1.05625,0.0555975,0,NA,0,NA,60,1.4826,811.325,32.39481,6,0.88956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-28,2023,"Q","Foot",2025,0
"271","Keon Coleman","BUF","WR","16617","robust",NA,NA,NA,NA,NA,NA,0.825,0.1297275,7.46666666666667,3.01462,0,0,0.375,0.0926625,0,NA,0,NA,52.05,5.63388,803.375,54.1149,6,1.33434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"272","Tre Harris","LAC","WR","17072","robust",NA,NA,NA,NA,NA,NA,1.425,0.4262475,10.7333333333333,9.3898,0,0,0.8,0.0741300000000001,0,NA,0,NA,41.7,7.56126,565.5,155.673,3.5,0.7413,186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-28,2025,NA,NA,NA,NA
"273","Deebo Samuel","WAS","WR","14136","robust",NA,NA,NA,NA,NA,NA,30.1,NA,141.725,28.9107,1.5,0.7413,0.90625,0.0926625,0,NA,0,NA,64.025,2.2239,834.55,117.1254,5.025,0.0741299999999997,398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"274","Michael Pittman","IND","WR","14842","robust",NA,NA,NA,NA,NA,NA,0.1875,0.185325,2.8,2.52042,0,0,0.98125,0.0185325,0,NA,0,NA,75.5,5.9304,865.575,38.5476,4,0.44478,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"275","Jayden Higgins","HOU","WR","17083","robust",NA,NA,NA,NA,NA,NA,0.925,0.0555975,4.3,3.03933,0,0,0.5,0,0,NA,0,NA,53.35,9.11799,695.65,182.3598,4.25,2.2239,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-15,2025,NA,NA,NA,NA
"276","Rashid Shaheed","NO","WR","16080","robust",NA,NA,NA,NA,NA,NA,6.59755794767031,NA,44.5,9.37215,0.00786516853932584,0,1.075,0.0555975,0,NA,1,0,53.675,3.78063,814.75,34.8411,4.75,0.0741299999999997,255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-08-31,2022,NA,NA,NA,NA
"277","DeAndre Hopkins","BAL","WR","11232","robust",NA,NA,NA,NA,NA,NA,0,0,0.65,0.44478,0,0,0.0333333333333333,0,0,NA,0,NA,32.65,4.4478,424.35,110.30544,3.975,1.33434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-06-06,2013,NA,NA,NA,NA
"278","Christian Kirk","HOU","WR","13633","robust",NA,NA,NA,NA,NA,NA,1.175,0.3521175,6.75,2.59455,0,0,0.725,0.0741300000000001,0,NA,0,NA,52.55,7.413,673.5,169.0164,3.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-11-18,2018,NA,NA,NA,NA
"279","Alec Pierce","IND","WR","15768","robust",NA,NA,NA,NA,NA,NA,0,0,0.3,0.44478,0,0,0.0333333333333333,0,0,NA,0,NA,35.825,7.93191,639.9,207.564,4.075,2.2239,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-05-02,2022,"Q","Groin",2025,0
"280","Darius Slayton","NYG","WR","14122","robust",NA,NA,NA,NA,NA,NA,1.28,0.29652,8.75833333333333,4.4478,0.0166666666666667,0,0.0666666666666667,0,0,NA,0,NA,38,5.9304,551.5,57.8214,2.85,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"Q","Undisclosed",2025,0
"281","Marvin Mims","DEN","WR","16189","robust",NA,NA,NA,NA,NA,NA,12.5626928646001,NA,48.975,7.96368,0.0504173843867049,0.0669403200360604,0.4,0.14826,0,NA,1,0,47.05,7.04235,617.375,107.4885,5.225,1.77912,170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-19,2023,NA,NA,NA,NA
"282","Quentin Johnston","LAC","WR","16188","robust",NA,NA,NA,NA,NA,NA,1.94,0.22239,7.73571428571429,2.9652,0,0,0.35,0.037065,0,NA,0,NA,46.75,15.64143,599,159.3795,5.15,2.2239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-06,2023,NA,NA,NA,NA
"283","Adam Thielen","CAR","WR","11938","robust",NA,NA,NA,NA,NA,NA,0,0,2.40833333333333,2.10035,0,0,0.45,0.037065,0,NA,0,NA,62,8.8956,698.5,89.17839,4.7,1.03782,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-08-22,2014,NA,NA,NA,NA
"284","Keenan Allen","LAC","WR","11222","robust",NA,NA,NA,NA,NA,NA,0.375,0.0926625,1.56666666666667,2.00151,0,0,0.4,0.14826,0,NA,0,NA,61,14.60361,687.675,160.34319,5.5,0.44478,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-04-27,2013,NA,NA,NA,NA
"285","Dont'e Thornton","LVR","WR","17087","robust",NA,NA,NA,NA,NA,NA,0.333333333333333,0,6.8,1.4826,0.0625,0.185325,0.3,0,0,NA,0,NA,27.975,5.33736,383.1,78.5778,2.075,1.4826,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-30,2025,NA,NA,NA,NA
"286","Troy Franklin","DEN","WR","16619","robust",NA,NA,NA,NA,NA,NA,1.03333333333333,0.04942,6,2.9652,0,0,0.05,0,0,NA,0,NA,28,5.78214,342.5,57.0801,2.85,1.11195,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-02-06,2024,NA,NA,NA,NA
"287","Marquise Brown","KC","WR","14105","robust",NA,NA,NA,NA,NA,NA,0.825,0.1297275,6.2,1.4826,0,0,0.0666666666666667,0,0,NA,0,NA,54.425,5.1891,660.875,80.43105,4.1,1.18608,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,"Q","Ankle",2025,0
"288","Cedric Tillman","CLE","WR","16191","robust",NA,NA,NA,NA,NA,NA,1.175,0.3521175,1.65,1.85325,0,0,1.53333333333333,0,0,NA,0,NA,57,5.48562,695.9,76.3539,4,1.4826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-19,2023,NA,NA,NA,NA
"289","Luther Burden","CHI","WR","17070","robust",NA,NA,NA,NA,NA,NA,3.91264191632577,NA,29.2285714285714,9.57336,0.0817806669181106,0,1.1,0,0,NA,0,NA,45,5.9304,567.5,108.2298,3.45,0.7413,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-12,2025,NA,NA,NA,NA
"290","Dyami Brown","JAC","WR","15292","robust",NA,NA,NA,NA,NA,NA,1.66666666666667,1.2355,11.87,9.85929,0,0,0.8,0,0,NA,0,NA,40.75,7.78365,520.1,189.0315,3,1.40847,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"291","Rashod Bateman","BAL","WR","15293","robust",NA,NA,NA,NA,NA,NA,0,0,0.48,0.533736,0,0,0.0333333333333333,0,0,NA,0,NA,46.75,4.4478,700,110.82435,5.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"292","Ray-Ray McCloud","ATL","WR","13641","robust",NA,NA,NA,NA,NA,NA,8,1.4826,57.775,11.8608,0,0,1.2125,0.0370650000000002,0,NA,0,NA,48.85,8.8956,527.25,158.6382,2.5,1.03782,299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"293","Xavier Legette","CAR","WR","16639","robust",NA,NA,NA,NA,NA,NA,5.82,0.563388,28.1428571428571,8.7897,0.0458333333333333,0.061775,0.375,0.0926625,0,NA,0,NA,55.6,6.37518,602.3,94.29336,4.2,0.81543,91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-29,2024,NA,NA,NA,NA
"294","Kayshon Boutte","NE","WR","16193","robust",NA,NA,NA,NA,NA,NA,0.125,0.37065,0.5,0,0,0,0,0,0,NA,0,NA,35.825,21.20118,474.25,292.0722,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-07,2023,NA,NA,NA,NA
"295","Calvin Austin III","PIT","WR","15777","robust",NA,NA,NA,NA,NA,NA,1.7875,0.630105,7.6,5.63388,0.01,0,0.5,0,0,NA,0,NA,35.825,4.89258,479.55,37.065,3.1,1.4826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-24,2022,"Q","Undisclosed",2025,0
"296","Demario Douglas","NE","WR","16342","robust",NA,NA,NA,NA,NA,NA,2.62,0.845082,18.25,6.6717,0,0,0.0666666666666667,0,0,NA,0,NA,60.65,10.67472,619.75,54.63381,3,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-08,2023,NA,NA,NA,NA
"297","Pat Bryant","DEN","WR","17082","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.05,0,0,NA,0,NA,30.6,11.41602,388.775,128.54142,2.3,0.88956,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-10,2025,NA,NA,NA,NA
"298","Romeo Doubs","GB","WR","15779","robust",NA,NA,NA,NA,NA,NA,0,0,2.2,2.52042,0,0,0.55,0.037065,0,NA,0,NA,50.25,5.9304,644.275,113.4189,4.5,0.370650000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-13,2022,NA,NA,NA,NA
"299","Michael Wilson","ARI","WR","16206","robust",NA,NA,NA,NA,NA,NA,0.725,0.2038575,6.1625,2.89107,0.01,0.014826,0.733333333333333,0,0,NA,0,NA,49.15,4.59606,600,97.8516,4.3,1.18608,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-23,2023,NA,NA,NA,NA
"300","Christian Watson","GB","WR","15789","robust",NA,NA,NA,NA,NA,NA,3,NA,23.25,5.9304,0,0,0.833333333333333,0.12355,0,NA,0,NA,19.1,7.56126,308.3,117.1254,1.95,0.96369,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-12,2022,"O","Knee - ACL",2025,0
"301","Wan'Dale Robinson","NYG","WR","15757","robust",NA,NA,NA,NA,NA,NA,3,NA,22.1928571428571,5.86686,0.0190394088669951,0,0.375,0.0926625,0,NA,0,NA,75.475,11.1195,650.75,42.9954,2.95,0.29652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-05,2022,NA,NA,NA,NA
"302","Tre Tucker","LVR","WR","16287","robust",NA,NA,NA,NA,NA,NA,7.85741282273957,2.9652,43.25,16.3086,0.285473901098901,0.358634423076923,0.0333333333333333,0,0,NA,0,NA,36.275,20.31162,448.5,243.1464,2.675,1.92738,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-08,2023,NA,NA,NA,NA
"303","Josh Palmer","BUF","WR","15319","robust",NA,NA,NA,NA,NA,NA,0,0,1.1,1.11195,0,0,0.0333333333333333,0,0,NA,0,NA,43.825,3.48411,579,109.7124,3.25,1.11195,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"304","Isaac TeSlaa","DET","WR","17157","robust",NA,NA,NA,NA,NA,NA,0,0,0.5,1.4826,0,0,0,0,0,NA,0,NA,16.25,11.8608,239.8,167.83032,1.5,1.63086,313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-20,2025,NA,NA,NA,NA
"305","Jalen McMillan","TB","WR","16628","robust",NA,NA,NA,NA,NA,NA,2.66,0.51891,19.025,4.52193,0,0,0.375,0.0926625,0,NA,0,NA,34.85,4.96671,448.725,62.2692,4.225,1.4826,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-12-07,2024,NA,NA,NA,NA
"306","Tory Horton","SEA","WR","17098","robust",NA,NA,NA,NA,NA,NA,1,0,7.38,3.054156,0,0,0.9,0,0,NA,0,NA,28,28.02114,360.75,354.19314,1.6,1.92738,129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-29,2025,NA,NA,NA,NA
"307","Kyle Williams","NE","WR","17134","robust",NA,NA,NA,NA,NA,NA,1.81,0.281694,11.275,2.9652,0,0,0.466666666666667,0,0,NA,0,NA,36.65,3.55824,485.875,101.18745,3,0,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-13,2025,NA,NA,NA,NA
"308","KeAndre Lambert-Smith","LAC","WR","17205","robust",NA,NA,NA,NA,NA,NA,0.5,NA,5.25,0.7413,0,0,0,0,0,NA,0,NA,14.5,7.48713,202.5,109.26762,1,0.29652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-16,2025,NA,NA,NA,NA
"309","Nick Westbrook-Ikhine","MIA","WR","15109","robust",NA,NA,NA,NA,NA,NA,0,0,1.72,1.690164,0,0,0.0333333333333333,0,0,NA,0,NA,33.5,2.66868,456.35,56.3388,4,1.4826,91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"310","Elijah Moore","BUF","WR","15288","robust",NA,NA,NA,NA,NA,NA,1.33333333333333,0,4.365,2.164596,0,0,0,0,0,NA,0,NA,30.25,26.6868,326,281.694,1.5,0.88956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"311","Brandin Cooks","NO","WR","11674","robust",NA,NA,NA,NA,NA,NA,2.675,1.445535,5.09166666666667,5.51033,0,0,0.0333333333333333,0,0,NA,0,NA,37.7,8.00604,454.65,63.7518,2.975,1.4826,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-09-25,2014,NA,NA,NA,NA
"312","Demarcus Robinson","SF","WR","12785","robust",NA,NA,NA,NA,NA,NA,0,0,2.75,1.85325,0,0,0.0333333333333333,0,0,NA,0,NA,20.325,5.9304,308.75,89.54904,2.925,0,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
"313","Adonai Mitchell","IND","WR","16626","robust",NA,NA,NA,NA,NA,NA,3.125,0.926625,11.8541666666667,9.6369,0.01,0,0.4,0,0,NA,0,NA,28.4,6.81996,383.275,136.54746,2,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-08,2024,NA,NA,NA,NA
"314","Tutu Atwell","LAR","WR","15301","robust",NA,NA,NA,NA,NA,NA,3.63,0.44478,15.5,5.9304,0,0,0.0333333333333333,0,0,NA,0,NA,39,1.4826,503,38.5476,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"315","Jalen Coker","CAR","WR","16809","robust",NA,NA,NA,NA,NA,NA,0,0,1.73,1.082298,0,0,0.0333333333333333,0.02471,0,NA,0,NA,32.9,11.1195,428.7,170.499,2.05,0.29652,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"316","Tyler Lockett","TEN","WR","12187","robust",NA,NA,NA,NA,NA,NA,0,0,-0.3375,1.000755,0,0,0.0333333333333333,0,0,NA,0,NA,44.55,4.4478,535.75,26.3902799999999,3,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-09-28,2015,NA,NA,NA,NA
"317","Jalen Tolbert","DAL","WR","15788","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0,0,NA,0,NA,37.375,6.96822,463.9,105.2646,4.275,1.4826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-02-27,2022,NA,NA,NA,NA
"318","Allen Lazard","NYJ","WR","13632","robust",NA,NA,NA,NA,NA,NA,0,0,0.375,1.11195,0.0375,0.111195,0.0333333333333333,0,0,NA,0,NA,29.425,4.74432,376.95,102.44766,3,1.92738,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-12-11,2018,"Q","Shoulder",2025,0
"319","Roman Wilson","PIT","WR","16629","robust",NA,NA,NA,NA,NA,NA,0.666666666666667,0,4.75,3.33585,0,0,0.05,0,0,NA,0,NA,23,7.11648,307.5,178.35678,1.7,1.33434,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-19,2024,NA,NA,NA,NA
"320","Josh Reynolds","NYJ","WR","13168","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0.04942,0,NA,0,NA,35,6.52344,463.5,7.413,3.35,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-02-16,2017,NA,NA,NA,NA
"321","Marquez Valdes-Scantling","SEA","WR","13793","robust",NA,NA,NA,NA,NA,NA,1.4,0.59304,6.08333333333333,5.6833,0.01,0,0.166666666666667,0,0,NA,0,NA,26.15,4.89258,416.2,71.1648,2.5,0.59304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-10-10,2018,NA,NA,NA,NA
"322","Dontayvion Wicks","GB","WR","16195","robust",NA,NA,NA,NA,NA,NA,0,0,2.2125,2.854005,0,0,0,0,0,NA,0,NA,28.6,4.96671,354.75,82.2843,2.65,0.96369,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-16,2023,"Q","Calf",2025,0
"323","Tim Patrick","DET","WR","13377","robust",NA,NA,NA,NA,NA,NA,0,0,-0.0666666666666667,0.04942,0,0,0.05,0,0,NA,0,NA,22.85,3.33585,297.5,31.28286,2,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-11-23,2017,NA,NA,NA,NA
"324","Diontae Johnson","CLE","WR","14208","robust",NA,NA,NA,NA,NA,NA,0,NA,3.825,1.33434,0,0,0.775,0.0741300000000001,0,NA,0,NA,38.825,5.93040000000001,471.25,50.70492,2.85,0.14826,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"325","Jalen Nailor","MIN","WR","15786","robust",NA,NA,NA,NA,NA,NA,1.75,0.22239,6.5,8.96973,0,0,0.466666666666667,0.04942,0,NA,0,NA,28.95,8.1543,383,160.1208,3.8,1.77912,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-02,2022,NA,NA,NA,NA
"326","Tai Felton","MIN","WR","17097","robust",NA,NA,NA,NA,NA,NA,0.392857142857143,NA,5.425,2.557485,0,0,0,0,0,NA,0,NA,17.7,8.45082,214.8,121.27668,1.5,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-15,2025,NA,NA,NA,NA
"327","Andrei Iosivas","CIN","WR","16207","robust",NA,NA,NA,NA,NA,NA,0,0,0.1,0,0,0,0.0333333333333333,0,0,NA,0,NA,33,3.26172,407.85,97.8516,4.1,1.4826,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-15,2023,NA,NA,NA,NA
"328","Nathaniel Dell","HOU","WR","16204","robust",NA,NA,NA,NA,NA,NA,0,0,14,20.7564,0,0,0.45,0.66717,0,NA,0,NA,10.825,2.9652,140,35.5824,0.525,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-29,2023,"O","Knee - ACL + MCL",2025,0
"329","Noah Brown","WAS","WR","13172","robust",NA,NA,NA,NA,NA,NA,0,0,0.5,0.7413,0,0,0.333333333333333,0.17297,0,NA,0,NA,32,4.74432,409,61.37964,2,0.0741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA
"330","Jaylin Noel","HOU","WR","17080","robust",NA,NA,NA,NA,NA,NA,1.66666666666667,1.2355,16.4,11.8608,0,0,0.05,0,0,NA,0,NA,25.6,5.9304,316,47.4432,2,0.22239,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-04,2025,NA,NA,NA,NA
"331","Parker Washington","JAC","WR","16192","robust",NA,NA,NA,NA,NA,NA,0,0,5.55,6.30105,0,0,0.05,0,0,NA,0,NA,27.5,6.89409,295.85,81.543,1.8,1.11195,170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-21,2023,NA,NA,NA,NA
"332","Devaughn Vele","DEN","WR","16788","robust",NA,NA,NA,NA,NA,NA,0,0,0.704166666666667,0,0,0,0.166666666666667,0,0,NA,0,NA,31.425,10.3782,351.575,114.1602,2.35,0.88956,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-12-12,2024,NA,NA,NA,NA
"333","Olamide Zaccheaus","CHI","WR","14592","robust",NA,NA,NA,NA,NA,NA,1.025,0.0741300000000001,6,1.4826,0,0,0,0,0,NA,0,NA,17.8,7.70952,196.5,105.19047,1,0.7413,226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"334","Jordan Whittington","LAR","WR","16633","robust",NA,NA,NA,NA,NA,NA,1.03333333333333,0.09884,14,0.148259999999999,0,0,0.05,0,0,NA,0,NA,27.55,13.3434,332.5,80.35692,1.7,1.4826,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-01,2024,NA,NA,NA,NA
"335","Greg Dortch","ARI","WR","14108","robust",NA,NA,NA,NA,NA,NA,4.769575017507,0.614670983455882,31,4.4478,0.0120915032679739,0,0.7,0,0,NA,0,NA,33.1,9.56277,335,90.21621,2.45,0.7413,296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"336","Elic Ayomanor","TEN","WR","17073","robust",NA,NA,NA,NA,NA,NA,0,0,7.5,5.55975,0,0,0.1,0,0,NA,0,NA,27.4,6.37518,321.475,73.61109,2.05,0.7413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-03,2025,NA,NA,NA,NA
"337","Bub Means","NO","WR","16751","robust",NA,NA,NA,NA,NA,NA,0.9,0.29652,4,5.9304,0,0,0.433333333333333,0.19768,0,NA,0,NA,17,2.81694,200.3,31.1346,1.4,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-10,2024,"Q","Lower Leg",2025,0
"338","Curtis Samuel","BUF","WR","13157","robust",NA,NA,NA,NA,NA,NA,5.3,1.92738,24,7.63539,0.00819112627986348,0,0.0333333333333333,0.02471,0,NA,0,NA,26,8.67321,271.5,104.15265,2.5,1.11195,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-08-11,2017,"Q","Hamstring",2025,0
"339","Kendrick Bourne","NE","WR","13418","robust",NA,NA,NA,NA,NA,NA,1.30091911764706,0.142809264705882,9.2,0.29652,0,0,0.05,0.07413,0,NA,0,NA,20.8,4.00302,230.9,70.86828,1,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-08-04,2017,"Q","Lower Leg",2025,0
"340","Robert Woods","PIT","WR","11228","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.65,0.407715,0,NA,0,NA,20.075,2.29803,210.975,26.90919,1,0,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-04-10,2013,NA,NA,NA,NA
"341","KaVontae Turpin","DAL","WR","15981","robust",NA,NA,NA,NA,NA,NA,11.9756122387881,4.41164270522723,76,25.79724,0.25,0,0.766666666666667,0.09884,0,NA,1,0,23,4.74432,305,71.1648,1.5,0.59304,726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-08-02,2022,NA,NA,NA,NA
"342","Jermaine Burton","CIN","WR","16632","robust",NA,NA,NA,NA,NA,NA,0,0,2,2.9652,0,0,0.05,0,0,NA,0,NA,16.7,4.4478,226.9,29.35548,2,0,613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-28,2024,"Q","Undisclosed",2025,0
"343","Sterling Shepard","TB","WR","12658","robust",NA,NA,NA,NA,NA,NA,0,0,16.85,5.48562,0,0,0,0,0,NA,0,NA,14.625,9.78516,145.6,98.74116,0.825,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
